loss,mape,val_loss,val_mape
0.07615429908037186,659385.5625,0.04401293396949768,328.10772705078125
0.03048311546444893,377001.90625,0.011867702007293701,116.51769256591797
0.012023994699120522,214755.53125,0.012191778048872948,61.87853240966797
0.011395072564482689,152683.421875,0.013715668581426144,49.8175048828125
0.011381624266505241,156161.703125,0.01088172197341919,64.36895751953125
0.011146347969770432,149056.109375,0.011173773556947708,56.536991119384766
0.011008243076503277,164242.03125,0.011732930317521095,47.48099136352539
0.01094959769397974,149931.984375,0.011397002264857292,59.31679153442383
0.01067215297371149,148853.875,0.010595068335533142,69.23423767089844
0.010558978654444218,144607.59375,0.010246972553431988,57.266056060791016
0.010232176631689072,145451.34375,0.01076369360089302,51.072696685791016
0.010225314646959305,130608.7890625,0.011950168758630753,34.6798095703125
0.010165073908865452,142615.890625,0.010536727495491505,44.006797790527344
0.009842206723988056,120913.890625,0.013429750688374043,35.754451751708984
0.009815559722483158,145867.21875,0.010120062157511711,40.43111801147461
0.00935940258204937,152627.515625,0.009670805186033249,57.11422348022461
0.009136727079749107,137109.703125,0.011111239902675152,50.22447204589844
0.009037922136485577,157971.796875,0.011280511505901814,46.903541564941406
0.008920207619667053,138591.234375,0.009773082099854946,41.980804443359375
0.008579195477068424,132015.515625,0.009730521589517593,70.64286804199219
0.008467004634439945,131409.265625,0.008867332711815834,76.80760955810547
0.008122919127345085,161308.765625,0.008992299437522888,33.969573974609375
0.007783795241266489,120172.59375,0.00943844672292471,31.143714904785156
0.007598533760756254,101442.984375,0.008825656026601791,48.20805740356445
0.007257163058966398,110327.796875,0.008259405381977558,30.99312400817871
0.006847062148153782,150881.046875,0.009500870481133461,41.39125061035156
0.006622473243623972,121510.859375,0.009622957557439804,28.827747344970703
0.006218003109097481,85366.125,0.007733568083494902,60.751243591308594
0.005730795674026012,118677.9765625,0.006040011998265982,41.50816345214844
0.005479953717440367,111035.4296875,0.005894456058740616,32.280426025390625
0.005110731348395348,90726.46875,0.006189573090523481,60.68888854980469
0.004820780362933874,95663.3125,0.005663372576236725,41.316200256347656
0.004979177378118038,83041.8671875,0.005151222925633192,70.89838409423828
0.004596015438437462,111913.75,0.004789192229509354,55.9950065612793
0.004786264151334763,115023.453125,0.008512432686984539,33.76877975463867
0.0046026501804590225,84998.3359375,0.004838700871914625,50.727508544921875
0.004604102578014135,85011.0703125,0.007473901845514774,104.50723266601562
0.004710003267973661,92887.9296875,0.007085537537932396,88.83407592773438
0.004574768710881472,93258.28125,0.006927814334630966,51.70890426635742
0.004630472976714373,74767.0625,0.008849742822349072,43.183319091796875
0.004752763547003269,86330.3359375,0.006437491159886122,27.528169631958008
0.0042648278176784515,70732.140625,0.005704985931515694,75.29187774658203
0.004537875298410654,75391.953125,0.007573110982775688,40.915164947509766
0.004556608386337757,80165.65625,0.005482417996972799,28.302173614501953
0.004390330985188484,85226.6328125,0.004754201974719763,43.90140151977539
0.004469279199838638,100920.203125,0.006095783319324255,35.85533905029297
0.004398203454911709,76577.6328125,0.004252060782164335,53.06378936767578
0.004340366926044226,75763.96875,0.007320452015846968,35.735843658447266
0.004440508782863617,108522.953125,0.005757263861596584,27.61431312561035
0.0043187253177165985,88300.6796875,0.007742257788777351,35.56271743774414
0.004470285959541798,83318.4765625,0.0046669128350913525,30.673683166503906
0.004235018976032734,75081.5703125,0.006871543359011412,28.15747833251953
0.00446921493858099,88725.9453125,0.004160528536885977,38.81835174560547
0.004250974860042334,74766.3515625,0.005185794550925493,34.700462341308594
0.004342755302786827,66380.796875,0.006311657372862101,98.63900756835938
0.0043755448423326015,93078.4296875,0.00642288476228714,37.25550079345703
0.004422795493155718,86162.59375,0.005971287377178669,41.20299530029297
0.004304283764213324,73098.7421875,0.005971123930066824,24.12433433532715
0.004213481210172176,62162.30078125,0.004895963706076145,75.63317108154297
0.004272249527275562,94417.1015625,0.009444870054721832,81.9922103881836
0.004548883065581322,65943.71875,0.005572577007114887,65.2261734008789
0.004178181290626526,77819.140625,0.005715230945497751,24.52369499206543
0.004220869857817888,55651.91015625,0.010190453380346298,29.93379783630371
0.004432572051882744,80264.5390625,0.004808893892914057,75.1951904296875
0.004171166568994522,80655.421875,0.005667530931532383,31.886112213134766
0.004138758406043053,72178.2109375,0.004717598203569651,26.704036712646484
0.004204775672405958,86436.7109375,0.006035393103957176,33.162818908691406
0.004087511915713549,62169.6015625,0.005758236162364483,43.59561538696289
0.004075068514794111,69949.8515625,0.007219996303319931,102.64116668701172
0.004418749827891588,69332.59375,0.00792909599840641,50.840843200683594
0.004271611571311951,72123.3515625,0.004424563609063625,29.267351150512695
0.004090408328920603,66563.2421875,0.0038847588002681732,45.92112350463867
0.004068648908287287,72004.7578125,0.005614745430648327,54.89031219482422
0.004201839677989483,72374.6796875,0.004727726802229881,27.8626651763916
0.0042001414112746716,66263.03125,0.004365313798189163,33.60253143310547
0.004113734234124422,69821.1015625,0.005512595176696777,43.781288146972656
0.004184624645859003,76210.4296875,0.0048290276899933815,31.694562911987305
0.004052429925650358,61919.94921875,0.005645102821290493,24.495145797729492
0.004222980234771967,69485.171875,0.00884859450161457,39.710174560546875
0.0043530031107366085,65098.51171875,0.0052740625105798244,25.471078872680664
0.004017807077616453,50392.69921875,0.005741657689213753,49.08625030517578
0.0040779514238238335,71303.921875,0.004995666444301605,23.35280990600586
0.0039823465049266815,77808.4375,0.0051791248843073845,23.433738708496094
0.004140196833759546,80298.6171875,0.004904197994619608,39.76387405395508
0.004080610349774361,69268.5859375,0.004679510369896889,27.041343688964844
0.004118002485483885,78922.1171875,0.006465907674282789,25.9852352142334
0.004125761799514294,79359.5390625,0.005524483509361744,23.14907455444336
0.004136479459702969,53901.0859375,0.004670287948101759,42.664546966552734
0.004070856608450413,62401.37109375,0.006234372965991497,29.103551864624023
0.0040571722202003,61094.62109375,0.00429346039891243,22.730680465698242
0.003916768357157707,65403.43359375,0.005813958123326302,45.352622985839844
0.004068661946803331,63141.83203125,0.005277725867927074,69.90093994140625
0.004077174235135317,58289.08203125,0.00364850671030581,36.00625991821289
0.003901652293279767,65907.5,0.005342037416994572,25.11760902404785
0.004034577868878841,55042.328125,0.00684722326695919,24.269737243652344
0.004103795159608126,64508.6171875,0.005465039983391762,27.514150619506836
0.004091823939234018,62421.91796875,0.005391465499997139,38.51348114013672
0.0040391781367361546,72133.5546875,0.006468767300248146,28.36966896057129
0.004230838268995285,56779.15234375,0.0042192367836833,60.473751068115234
0.003954669460654259,60075.34765625,0.004744287114590406,32.90652847290039
0.0040172855369746685,56459.69921875,0.004965676460415125,24.314115524291992
0.004019206389784813,60071.203125,0.004041257780045271,25.188621520996094
0.00387349771335721,56253.546875,0.005336106289178133,25.60264778137207
0.003940891474485397,59714.9296875,0.0038724024780094624,38.32717514038086
0.0038331705145537853,68023.46875,0.005169317126274109,25.33719253540039
0.003929954953491688,60073.4765625,0.005809827707707882,72.39033508300781
0.0040726265870034695,63676.0390625,0.00393351074308157,29.430526733398438
0.0038405624218285084,62521.3515625,0.005578428506851196,23.091018676757812
0.003947675693780184,57398.83984375,0.0047274245880544186,23.53946304321289
0.003895257832482457,65737.1484375,0.0044832839630544186,23.5745849609375
0.003931417595595121,52530.1484375,0.00414866441860795,60.30339050292969
0.003909203223884106,69041.25,0.004707588814198971,37.35193634033203
0.003974343184381723,52117.9296875,0.004316117614507675,22.58143424987793
0.003867959836497903,69407.796875,0.003818776458501816,49.02226257324219
0.003908930346369743,85156.6875,0.005516773089766502,22.517784118652344
0.003880766686052084,56339.98046875,0.00443837558850646,22.49222755432129
0.0038711498491466045,60449.26953125,0.00463339826092124,24.028303146362305
0.003905802732333541,49770.1796875,0.0047562080435454845,23.396955490112305
0.003924652002751827,53901.80078125,0.0038242212031036615,21.034948348999023
0.003936325199902058,69526.796875,0.0038017735350877047,48.26280975341797
0.003742494387552142,42588.9609375,0.0034651891328394413,24.701539993286133
0.003742170287296176,62967.90625,0.00489464309066534,31.607824325561523
0.0038374760188162327,57086.6640625,0.004810795187950134,22.83100700378418
0.0037582782097160816,43196.640625,0.004582840017974377,46.546451568603516
0.003857402829453349,40227.453125,0.0035166845191270113,37.35849380493164
0.0038759992457926273,49703.58984375,0.004561229143291712,24.398006439208984
0.0037651625461876392,65510.890625,0.007941406220197678,30.22743034362793
0.004052979871630669,48587.5546875,0.004363719839602709,22.606740951538086
0.0037737349048256874,47230.44921875,0.00458177737891674,24.58130645751953
0.003830261528491974,48290.88671875,0.005573765374720097,80.28500366210938
0.004000689834356308,82227.8515625,0.004290461540222168,33.63813400268555
0.003781925654038787,59065.33984375,0.004035098012536764,22.617002487182617
0.003714296268299222,45068.44140625,0.0036064833402633667,26.14734649658203
0.0037343408912420273,52918.62109375,0.004706522449851036,22.68925666809082
0.0038648564368486404,61872.75390625,0.005351356230676174,47.061561584472656
0.0038373898714780807,49241.27734375,0.004911798983812332,24.326536178588867
0.003852417226880789,36940.52734375,0.004310046788305044,24.993606567382812
0.0037159137427806854,48322.328125,0.0062369173392653465,43.292240142822266
0.0040559833869338036,54189.0,0.003726762719452381,25.259138107299805
0.0036938684061169624,51078.4140625,0.003744334913790226,21.340965270996094
0.0037297597154974937,43757.328125,0.004446536302566528,28.562175750732422
0.003800064092501998,56669.21875,0.0035012285225093365,25.13233757019043
0.0036542415618896484,47847.94140625,0.003861525794491172,40.29590606689453
0.003730465890839696,44465.89453125,0.004062841180711985,24.302377700805664
0.003809386631473899,53581.63671875,0.003820396028459072,32.549949645996094
0.003683761227875948,49067.80078125,0.004421509802341461,39.76490783691406
0.00369809428229928,50618.328125,0.004384090192615986,20.9481143951416
0.003751106560230255,48479.20703125,0.0038901115767657757,32.44541931152344
0.0037669844459742308,38357.03125,0.004526637960225344,61.606781005859375
0.003704510163515806,47629.5078125,0.0036891386844217777,22.829587936401367
0.003618488321080804,46132.23046875,0.004652411676943302,35.36209487915039
0.0036866464652121067,53022.32421875,0.006077283062040806,23.909072875976562
0.003882479155436158,50196.125,0.0051047541201114655,24.210384368896484
0.0036584571935236454,56176.1015625,0.004678681027144194,28.921405792236328
0.0036118351854383945,40897.95703125,0.003485625609755516,23.88155174255371
0.003759579034522176,51548.328125,0.005700398702174425,24.375925064086914
0.003766806097701192,52438.69921875,0.004751977510750294,34.71965026855469
0.0037551724817603827,44836.6640625,0.0035629896447062492,21.189769744873047
0.003679284593090415,38430.16796875,0.004494776017963886,21.602827072143555
